account_id,timestamp,amount,location,device_type,transaction_velocity,is_foreign_transaction,location_change_since_last_tx,new_device_used,failed_login_attempts,merchant_risk_score,account_age_days,amount_vs_avg,time_of_day,fraud
acct_5,2026-01-01T08:00:00,53.23,TX,Tablet,2,0,0,0,0,0.25,1911,1.33,8,0
acct_5,2026-01-01T08:13:00,40.02,TX,MacBook,2,0,0,0,1,0.16,1911,1.0,8,0
acct_5,2026-01-01T08:28:00,34.46,TX,Tablet,2,0,0,0,0,0.21,1911,0.86,8,0
acct_5,2026-01-01T08:57:00,50.67,TX,MacBook,1,0,0,0,0,0.23,1911,1.27,8,0
acct_5,2026-01-01T08:44:00,30.24,TX,Tablet,2,0,0,0,1,0.2,1911,0.76,8,0
acct_5,2026-01-01T09:20:00,47.5,FL,MacBook,2,0,1,0,0,0.26,1911,1.19,9,0
acct_5,2026-01-01T09:24:00,24.19,TX,MacBook,1,0,1,0,1,0.32,1911,0.6,9,0
acct_5,2026-01-01T08:56:00,32.33,TX,Tablet,2,0,0,0,0,0.29,1911,0.81,8,0
acct_5,2026-01-01T09:52:00,51.59,TX,MacBook,1,0,0,0,0,0.14,1911,1.29,9,0
acct_5,2026-01-01T10:06:00,31.44,TX,Tablet,1,0,0,0,1,0.14,1911,0.79,10,0
acct_5,2026-01-01T09:50:00,46.24,NJ,Tablet,1,0,1,0,1,0.27,1911,1.16,9,0
acct_5,2026-01-01T10:01:00,38.14,TX,Tablet,1,0,1,0,0,0.3,1911,0.95,10,0
acct_5,2026-01-01T10:36:00,42.65,NJ,MacBook,2,0,1,0,0,0.28,1911,1.07,10,0
acct_5,2026-01-01T11:28:00,58.74,TX,MacBook,1,0,1,0,1,0.32,1911,1.47,11,0
acct_5,2026-01-01T11:58:00,47.89,FL,MacBook,1,0,1,0,1,0.12,1911,1.2,11,0
acct_5,2026-01-01T12:15:00,48.46,TX,Tablet,2,0,1,0,0,0.17,1911,1.21,12,0
acct_5,2026-01-01T12:48:00,41.79,TX,MacBook,1,0,0,0,0,0.26,1911,1.04,12,0
acct_5,2026-01-01T10:16:00,35.52,TX,MacBook,1,0,0,0,0,0.11,1911,0.89,10,0
acct_5,2026-01-01T11:36:00,40.91,TX,MacBook,2,0,0,0,0,0.2,1911,1.02,11,0
acct_5,2026-01-01T11:29:00,25.41,TX,MacBook,2,0,0,0,0,0.19,1911,0.64,11,0
acct_5,2026-01-01T13:40:00,48.9,TX,Tablet,2,0,0,0,0,0.29,1911,1.22,13,0
acct_5,2026-01-01T13:36:00,31.08,TX,Tablet,2,0,0,0,1,0.29,1911,0.78,13,0
acct_5,2026-01-01T11:40:00,35.27,NJ,MacBook,2,0,1,0,1,0.14,1911,0.88,11,0
acct_5,2026-01-01T14:08:00,41.97,TX,Tablet,1,0,1,0,0,0.11,1911,1.05,14,0
acct_5,2026-01-01T12:48:00,26.05,TX,MacBook,2,0,0,0,0,0.16,1911,0.65,12,0
acct_5,2026-01-01T14:40:00,22.95,TX,MacBook,1,0,0,0,0,0.16,1911,0.57,14,0
acct_5,2026-01-01T15:48:00,46.48,TX,Tablet,1,0,0,0,0,0.16,1911,1.16,15,0
acct_5,2026-01-01T16:06:00,22.77,TX,Tablet,1,0,0,0,1,0.23,1911,0.57,16,0
acct_5,2026-01-01T15:00:00,36.21,TX,MacBook,1,0,0,0,1,0.24,1911,0.91,15,0
acct_5,2026-01-01T16:13:00,21.99,TX,MacBook,2,0,0,0,0,0.14,1911,0.55,16,0
acct_5,2026-01-01T17:00:00,37.97,TX,MacBook,2,0,0,0,1,0.28,1911,0.95,17,0
acct_5,2026-01-01T14:43:00,39.84,TX,Tablet,1,0,0,0,0,0.31,1911,1.0,14,0
acct_5,2026-01-01T13:20:00,37.95,NJ,Tablet,1,0,1,0,0,0.1,1911,0.95,13,0
acct_5,2026-01-01T12:57:00,59.39,TX,Tablet,2,0,1,0,0,0.28,1911,1.48,12,0
acct_5,2026-01-01T17:04:00,40.39,TX,Tablet,1,0,0,0,0,0.25,1911,1.01,17,0
acct_5,2026-01-01T16:10:00,37.25,TX,Tablet,2,0,0,0,0,0.21,1911,0.93,16,0
acct_5,2026-01-01T14:00:00,54.52,TX,MacBook,2,0,0,0,1,0.19,1911,1.36,14,0
acct_5,2026-01-01T17:52:00,51.57,TX,Tablet,1,0,0,0,1,0.24,1911,1.29,17,0
acct_5,2026-01-01T19:24:00,47.66,TX,MacBook,1,0,0,0,0,0.19,1911,1.19,19,0
acct_5,2026-01-01T15:09:00,43.64,TX,MacBook,1,0,0,0,0,0.14,1911,1.09,15,0
acct_5,2026-01-01T13:20:00,23.33,TX,MacBook,1,0,0,0,1,0.21,1911,0.58,13,0
acct_5,2026-01-01T20:59:00,61.39,TX,Tablet,1,0,0,0,1,0.29,1911,1.53,20,0
acct_5,2026-01-01T19:54:00,40.14,TX,MacBook,2,0,0,0,1,0.17,1911,1.0,19,0
acct_5,2026-01-01T15:10:00,36.85,TX,Tablet,1,0,0,0,0,0.07,1911,0.92,15,0
acct_5,2026-01-01T21:12:00,41.11,NJ,MacBook,2,0,1,0,0,0.24,1911,1.03,21,0
acct_5,2026-01-01T20:00:00,43.73,TX,Tablet,1,0,1,0,0,0.14,1911,1.09,20,0
acct_5,2026-01-01T21:48:00,29.45,TX,MacBook,2,0,0,0,0,0.15,1911,0.74,21,0
acct_5,2026-01-01T15:50:00,51.78,TX,Tablet,2,0,0,0,0,0.13,1911,1.29,15,0
acct_5,2026-01-01T23:12:00,38.81,TX,Tablet,2,0,0,0,1,0.12,1911,0.97,23,0
acct_5,2026-01-01T19:26:00,33.24,TX,Tablet,2,0,0,0,0,0.07,1911,0.83,19,0
acct_5,2026-01-02T00:40:00,43.24,TX,Tablet,1,0,0,0,1,0.1,1911,1.08,0,0
acct_5,2026-01-01T18:12:00,47.7,TX,Tablet,1,0,0,0,1,0.28,1911,1.19,18,0
acct_5,2026-01-01T21:00:00,40.58,TX,Tablet,3,0,0,0,0,0.19,1911,1.01,21,0
acct_5,2026-01-01T23:54:00,62.77,TX,Tablet,1,0,0,0,0,0.13,1911,1.57,23,0
acct_5,2026-01-02T00:12:00,37.15,TX,Tablet,2,0,0,0,0,0.12,1911,0.93,0,0
acct_5,2026-01-01T20:50:00,37.27,TX,Tablet,2,0,0,0,1,0.29,1911,0.93,20,0
acct_5,2026-01-01T15:28:00,52.94,TX,Tablet,1,0,0,0,0,0.28,1911,1.32,15,0
acct_5,2026-01-01T18:27:00,42.4,TX,Tablet,2,0,0,0,0,0.16,1911,1.06,18,0
acct_5,2026-01-01T17:40:00,34.67,TX,Tablet,1,0,0,0,0,0.34,1911,0.87,17,0
acct_5,2026-01-02T03:40:00,34.32,NJ,Tablet,1,0,1,0,0,0.26,1911,0.86,3,0
acct_5,2026-01-01T21:00:00,38.78,TX,MacBook,1,0,1,0,0,0.21,1911,0.97,21,0
acct_5,2026-01-01T23:15:00,42.37,TX,MacBook,2,0,0,0,0,0.31,1911,1.06,23,0
acct_5,2026-01-02T01:34:00,50.92,TX,Tablet,1,0,0,0,1,0.14,1911,1.27,1,0
acct_5,2026-01-01T20:36:00,29.37,TX,MacBook,1,0,0,0,0,0.31,1911,0.73,20,0
acct_5,2026-01-02T02:08:00,50.76,TX,Tablet,1,0,0,0,1,0.11,1911,1.27,2,0
acct_5,2026-01-02T03:30:00,27.34,TX,MacBook,2,0,0,0,1,0.24,1911,0.68,3,0
acct_5,2026-01-01T17:54:00,52.07,TX,Tablet,2,0,0,0,0,0.31,1911,1.3,17,0
acct_5,2026-01-01T20:17:00,45.1,TX,MacBook,2,0,0,0,1,0.21,1911,1.13,20,0
acct_5,2026-01-02T05:32:00,37.32,TX,Tablet,1,0,0,0,0,0.33,1911,0.93,5,0
acct_5,2026-01-01T20:39:00,27.18,TX,MacBook,1,0,0,0,0,0.16,1911,0.68,20,0
acct_5,2026-01-02T06:10:00,49.6,TX,Tablet,1,0,0,0,0,0.21,1911,1.24,6,0
acct_5,2026-01-02T06:29:00,47.69,FL,Tablet,2,0,1,0,0,0.27,1911,1.19,6,0
acct_5,2026-01-02T03:12:00,35.08,TX,Tablet,2,0,1,0,1,0.27,1911,0.88,3,0
acct_5,2026-01-02T08:20:00,364.36,UK,UnrecognizedLaptop,12,1,1,1,5,0.96,1911,9.11,8,1
acct_5,2026-01-01T20:20:00,43.33,TX,Tablet,1,0,1,0,1,0.33,1911,1.08,20,0
acct_5,2026-01-02T00:15:00,7.72,TX,MacBook,1,0,0,0,1,0.3,1911,0.19,0,0
acct_5,2026-01-02T00:28:00,30.0,TX,MacBook,1,0,0,0,0,0.34,1911,0.75,0,0
acct_5,2026-01-02T03:15:00,40.19,TX,MacBook,1,0,0,0,0,0.21,1911,1.0,3,0
acct_5,2026-01-01T23:36:00,68.82,TX,MacBook,2,0,0,0,0,0.28,1911,1.72,23,0
